output
HIT tr0 w/ (lambda (#(lambda (#(lambda (mathDomain_simplify $0 mathDomain_0)) (mathDomain_swap $0 mathDomain_0))) $0)) ; log prior = -2.608776 ; log likelihood = 0.000000
HIT tr224 w/ (lambda (#(lambda (#(lambda (#(lambda (mathDomain_simplify $0 mathDomain_0)) (mathDomain_dist $0 mathDomain_1))) (mathDomain_rrotate (mathDomain_sub $0 mathDomain_5) mathDomain_1))) $0)) ; log prior = -3.274903 ; log likelihood = 0.000000
MISS tr225
MISS tr226
MISS tr227
MISS tr228
HIT tr229 w/ (lambda (#(lambda (#(lambda (mathDomain_simplify $0 mathDomain_0)) (mathDomain_dist $0 mathDomain_1))) (#(lambda (#(lambda (mathDomain_simplify $0 mathDomain_0)) (mathDomain_swap $0 mathDomain_0))) $0))) ; log prior = -4.836138 ; log likelihood = 0.000000
MISS tr230
MISS tr231
MISS tr232
MISS tr233
MISS tr234
MISS tr235
MISS tr236
MISS tr237
MISS tr238
MISS tr239
MISS tr240
MISS tr241
MISS tr242
MISS tr243
HIT tr244 w/ (lambda (#(lambda (#(lambda (mathDomain_simplify $0 mathDomain_0)) (mathDomain_swap $0 mathDomain_0))) $0)) ; log prior = -2.597401 ; log likelihood = 0.000000
MISS tr245
MISS tr246
MISS tr247
MISS tr248
MISS tr249
MISS tr250
MISS tr251
MISS tr252
HIT tr253 w/ (lambda (#(lambda (#(lambda (mathDomain_simplify $0 mathDomain_0)) (mathDomain_swap $0 mathDomain_0))) (#(lambda (#(lambda (#(lambda (mathDomain_simplify $0 mathDomain_0)) (mathDomain_dist $0 mathDomain_1))) (mathDomain_rrotate (mathDomain_mult $0 mathDomain_4) mathDomain_4))) (#(lambda (#(lambda (mathDomain_simplify $0 mathDomain_0)) (mathDomain_swap $0 mathDomain_0))) (mathDomain_swap $0 mathDomain_1))))) ; log prior = -15.180516 ; log likelihood = 0.000000
MISS tr254
HIT tr255 w/ (lambda (#(lambda (#(lambda (mathDomain_simplify $0 mathDomain_0)) (mathDomain_swap $0 mathDomain_0))) $0)) ; log prior = -2.614705 ; log likelihood = 0.000000
MISS tr256
MISS tr257
MISS tr258
MISS tr259
MISS tr260
HIT tr261 w/ (lambda (#(lambda (mathDomain_simplify $0 mathDomain_0)) $0)) ; log prior = -3.379594 ; log likelihood = 0.000000
MISS tr262
HIT tr263 w/ (lambda (#(lambda (#(lambda (mathDomain_simplify $0 mathDomain_0)) (mathDomain_dist $0 mathDomain_1))) $0)) ; log prior = -3.092566 ; log likelihood = 0.000000
MISS tr264
HIT tr265 w/ (lambda (#(lambda (#(lambda (mathDomain_simplify $0 mathDomain_0)) (mathDomain_swap $0 mathDomain_0))) (mathDomain_rrotate (mathDomain_add (#(lambda (#(lambda (mathDomain_simplify $0 mathDomain_0)) (mathDomain_swap $0 mathDomain_0))) $0) mathDomain_4) mathDomain_4))) ; log prior = -14.169457 ; log likelihood = 0.000000
HIT tr266 w/ (lambda (#(lambda (#(lambda (#(lambda (mathDomain_simplify $0 mathDomain_0)) (mathDomain_dist $0 mathDomain_1))) (mathDomain_rrotate (mathDomain_sub $0 mathDomain_5) mathDomain_1))) $0)) ; log prior = -3.349195 ; log likelihood = 0.000000
MISS tr267
MISS tr268
MISS tr269
MISS tr270
HIT tr271 w/ (lambda (#(lambda (#(lambda (mathDomain_simplify $0 mathDomain_0)) (mathDomain_dist $0 mathDomain_1))) $0)) ; log prior = -3.183492 ; log likelihood = 0.000000
HIT tr272 w/ (lambda (#(lambda (#(lambda (#(lambda (mathDomain_simplify $0 mathDomain_0)) (mathDomain_dist $0 mathDomain_1))) (mathDomain_rrotate (mathDomain_sub $0 mathDomain_5) mathDomain_1))) $0)) ; log prior = -3.279571 ; log likelihood = 0.000000
HIT tr273 w/ (lambda $0) ; log prior = -0.972015 ; log likelihood = 0.000000
MISS tr274
MISS tr275
MISS tr276
MISS tr277
MISS tr278
MISS tr279
MISS tr280
MISS tr281
MISS tr282
HIT tr283 w/ (lambda $0) ; log prior = -0.985054 ; log likelihood = 0.000000
